日期,策略,模型,仓位方式,股票代码,上涨概率,权重,原始季度收益,止盈止损后收益,RSI,趋势收益
2022-03-31,全市场等权基准,基准,等权,603156,,0.00023651844843897824,0.0725,0.0725,46.074804767776406,-0.07170419297050212
2022-03-31,全市场等权基准,基准,等权,603158,,0.00023651844843897824,0.1482,0.1482,50.44055676158856,-0.12772865014020662
2022-03-31,全市场等权基准,基准,等权,603159,,0.00023651844843897824,0.0482,0.0482,60.417760050383116,0.08769578898156793
2022-03-31,全市场等权基准,基准,等权,603160,,0.00023651844843897824,-0.1265,-0.1,23.804589193190225,-0.3651023256592385
2022-03-31,全市场等权基准,基准,等权,603161,,0.00023651844843897824,-0.0927,-0.0927,19.50812838682785,-0.2804844930720001
2022-03-31,全市场等权基准,基准,等权,603165,,0.00023651844843897824,-0.1629,-0.1,86.11500701262273,0.3874854987237999
2022-03-31,全市场等权基准,基准,等权,603166,,0.00023651844843897824,0.1514,0.1514,63.506448239804804,0.11219418775946033
2022-03-31,全市场等权基准,基准,等权,603167,,0.00023651844843897824,-0.0132,-0.0132,0.0,-0.1152327288557764
2022-03-31,全市场等权基准,基准,等权,603168,,0.00023651844843897824,-0.1632,-0.1,98.90984599411662,0.6027504444669634
2022-03-31,全市场等权基准,基准,等权,603169,,0.00023651844843897824,-0.1597,-0.1,78.40355153203342,0.5812263302195575
2022-03-31,全市场等权基准,基准,等权,603171,,0.00023651844843897824,-0.1187,-0.1,89.83791240372457,
2022-03-31,全市场等权基准,基准,等权,603176,,0.00023651844843897824,-0.1661,-0.1,,
2022-03-31,全市场等权基准,基准,等权,603177,,0.00023651844843897824,-0.3073,-0.1,91.58983304261152,0.7637444740720003
2022-03-31,全市场等权基准,基准,等权,603178,,0.00023651844843897824,0.2369,0.2,69.48686621869273,0.25063113272431226
2022-03-31,全市场等权基准,基准,等权,603179,,0.00023651844843897824,0.0898,0.0898,65.13708178438661,0.15455246237173625
2022-03-31,全市场等权基准,基准,等权,603180,,0.00023651844843897824,-0.0099,-0.0099,31.409069875057853,-0.36786465173320004
2022-03-31,全市场等权基准,基准,等权,603181,,0.00023651844843897824,0.06,0.06,65.47141711536258,0.14475397284909097
2022-03-31,全市场等权基准,基准,等权,603183,,0.00023651844843897824,-0.1103,-0.1,84.79471120389701,0.19817482970978517
